index,custom_comment,sentiment,1 Pricing and Fairness,2 Driver professionalism,3 Driver behaviour,4 Customer Service,5 Application,6 Lost things,7 Vehicle Condition,8 Safety & reliability,9 General bad,10 Other
4267,Very stupid drive and smoking and coughing and his very rude,-1,0,0,1,0,0,0,0,0,0,0
4273,Driver was very unwelcoming. Didn’t even respond to my greeting,-1,0,0,1,0,0,0,0,0,0,0
4282,Worst experience ever.The driver is very arrogant and mannerless.He doesn’t like foreigners at all,-1,0,0,1,0,0,0,0,0,0,0
4285,"Driver is racist, he used racist worlds (niggers) to me and my friend",-1,0,0,1,0,0,0,0,0,0,0
4324,Driver is racist,-1,0,0,1,0,0,0,0,0,0,0
4348,Driver is rude,-1,0,0,1,0,0,0,0,0,0,0
4364,Your driver is malicious person! İf He dont like his job Please dont do it,-1,0,0,1,0,0,0,0,0,0,0
4367,The driver is rude,-1,0,0,1,0,0,0,0,0,0,0
4370,Driver was very rude. I was waiting till he  released my sit. After the trip I felt really stressed and exhausted,-1,0,0,1,0,0,0,0,0,0,0
4375,Rude and arrogant,-1,0,0,1,0,0,0,0,0,0,0
4382,The driver shouted at us,-1,0,0,1,0,0,0,0,0,0,0
4395,it was very bad experience....the driver was very rude....he forced us to clean the already dirty seat,-1,0,0,1,0,0,0,0,0,0,0
4431,He needs to buy a proper GPS,-1,0,1,0,0,0,0,1,0,0,0
4435,The driver was very rude and opened window. I asked him to close because it’s cold and he rufused. Please never send him,-1,0,0,1,0,0,0,0,0,0,0
4443,He is a racist and fought us !!!! Idiot,-1,0,0,1,0,0,0,0,0,0,0
4450,"He is bad driver and racist, I will not use this app again and I will tell all my friends to stop use this app",-1,0,1,1,0,0,0,0,0,0,0
4464,Very rude and impolite!!! never will use  oclon more!,-1,0,0,1,0,0,0,0,0,0,0
4472,"The driver is so rude , and I ordered him via delivery , he took it somewhere else, bad driver !!",-1,0,1,1,0,0,0,0,0,0,0
4475,He is fucking moron never let this driver to drive taxi,-1,0,0,1,0,0,0,0,0,0,0
4476,He was too angry,-1,0,0,1,0,0,0,0,0,0,0
4501,He was rude and racist,-1,0,0,1,0,0,0,0,0,0,0
4504,He charged me more than the app showed me and tried fighting me! He was very rude!,-1,1,0,1,0,0,0,0,0,0,0
4508,This guy is a racist behavior towards me wad bad i even got scared he doesn’t deserve this job work on your workers,-1,0,0,1,0,0,0,0,0,0,0
4526,Not the best navigation skills,-1,0,1,0,0,0,0,0,0,0,0
4532,he wasn't driving properly,-1,0,1,0,0,0,0,0,0,0,0
4554,"i paid 100grn, but the taxi driver gave 50grn back, he should gave 63",-1,1,0,0,0,0,0,0,0,0,0
4558,He was very rude,-1,0,0,1,0,0,0,0,0,0,0
4596,Driver was very rude,-1,0,0,1,0,0,0,0,0,0,0
4597,very recluce,-1,0,0,1,0,0,0,0,0,0,0
4603,"He was complaining about drivers having licenses to drive on the bus lane but he had it as well, he was breaking rules",-1,0,0,1,0,0,0,0,1,0,0
4605,Driver is rude and didn’t stop at my address I had to walk !,-1,0,1,1,0,0,0,0,0,0,0
4606,The driver was very rude he didnt let me out and closed the door on me and started screaming because i dont have change,-1,0,0,1,0,0,0,0,0,0,0
4607,The driver is busy sending me messages even after the rides is complete,-1,0,0,1,0,0,0,0,0,0,0
4612,He should stop the car where I say exactly but he didn’t,-1,0,1,1,0,0,0,0,0,0,0
4613,When I was telling the driver to stop ! He shouted on my face !!! It’s so unacceptable,-1,0,0,1,0,0,0,0,0,0,0
4615,driver is not arrived,-1,0,1,0,0,0,0,0,0,0,0
4634,Driver is very rude and car is very dirty,-1,0,0,1,0,0,0,1,0,0,0
4636,He is driving f*cking slowly and he is ride. Better to take on the donkey more  than to order his taxi.And he is so rude,-1,0,1,1,0,0,0,0,0,0,0
4640,Driver yelled at me for putting in wrong address when system tried to direct her through closed street,-1,0,1,1,0,0,0,0,0,0,0
4647,The driver was not patient enough,-1,0,0,1,0,0,0,0,0,0,0
4652,The driver is a racist I asked him to wait for me  for one minute so I could buy something from Atg and he scolded me,-1,0,0,1,0,0,0,0,0,0,0
4653,Was too violent,-1,0,0,1,0,0,0,0,0,0,0
4658,The driver’s attitude was not acceptable,-1,0,0,1,0,0,0,0,0,0,0
4659,"It wasn’t Hyundai Sonata, not the car listed on the app",-1,0,0,0,0,1,0,1,0,0,0
4681,"driver was impolite, wanted me to stay out while changing money, as his car may be blown, took 35 min to resolve",-1,0,1,1,0,0,0,0,0,0,0
4682,"Was cheerful. However, allowed himself to smoke in a car (not for a while but still). Wasn't a navigation expert, sadly",-1,0,1,1,0,0,0,0,0,0,0
4690,very rude with approach,-1,0,0,1,0,0,0,0,0,0,0
4720,Driver is not tolerat,-1,0,0,1,0,0,0,0,0,0,0
4726,Didnt call upon arrival. When we called to ask where he parked behave very rude,-1,0,1,1,0,0,0,0,0,0,0
4727,Stole my money !! Thief . He should work again !!!,-1,0,0,1,0,0,1,0,0,0,0
4754,driver was so difficult to get contact with clients claiming to close door slowly tha we slowly closed the doop,-1,0,1,0,0,0,0,0,0,0,0
4756,i have 2 times because driver is a fucking asshole,-1,0,0,0,0,0,0,0,0,1,0
4760,Need to correct navigation,-1,0,1,0,0,0,0,0,0,0,0
4764,Horrible individual,-1,0,0,1,0,0,0,0,0,0,0
4768,He was very very rude to me and spoke to me in a very disgusting manner,-1,0,0,1,0,0,0,0,0,0,0
4771,he insulted me 🙃,-1,0,0,1,0,0,0,0,0,0,0
4800,He’s a physo,-1,0,0,1,0,0,0,0,0,0,0
4812,He was being creepy,-1,0,0,1,0,0,0,0,0,0,0
4825,Driver was very rude and ill mannered throughout the ride and kept yelling at someone on the phone,-1,0,0,1,0,0,0,0,1,0,0
4831,car needs repairments,-1,0,0,0,0,0,0,1,0,0,0
4851,The driver was so rude! He was talking very rudely.  Very bad experience,-1,0,0,1,0,0,0,0,0,0,0
4854,He wasn’t the nicest,-1,0,0,1,0,0,0,0,0,0,0
4863,He was very rude,-1,0,0,1,0,0,0,0,0,0,0
4866,annoying and loud music,-1,0,0,1,0,0,0,0,0,0,0
4876,"He was so rude, i was about to die due to lack of oxygen. He was not opening window",-1,0,0,1,0,0,0,0,0,0,0
4880,he was so rude,-1,0,0,1,0,0,0,0,0,0,0
4884,Driver was very very Lazy don't  let him drive again please,-1,0,0,1,0,0,0,0,0,0,0
4899,The driver is very rude and arrogant and was screaming at me & my baby because she doesn’t have change,-1,0,0,1,0,0,0,0,0,0,0
4903,very impolite.... didn't let you park 100 metres before the destination,-1,0,0,1,0,0,0,0,0,0,0
4916,driver didn’t know kiev roads and couldn’t find me. driver behaves bad to me and shouted at me when i got into the car,-1,0,1,1,0,0,0,0,0,0,0
4924,He was very rude,-1,0,0,1,0,0,0,0,0,0,0
4939,came to a different address harassed me with phone calls while I stated  I don t speak ukrainian shouted on me no change,-1,1,1,1,0,0,0,0,0,0,0
4941,"Driver had no change,was very rude.  told me to learn to speak politely even though i was on a phone call the whole ride",-1,1,0,1,0,0,0,0,0,0,0
4944,my baggage in your texi,-1,0,0,0,0,0,1,0,0,0,0
4945,Very rude and a racist to black people!!!,-1,0,0,1,0,0,0,0,0,0,0
4962,"Personal conversations via speakers, inattention on the road and loud music",-1,0,0,1,0,0,0,0,0,0,0
4996,Was very rude,-1,0,0,1,0,0,0,0,0,0,0
5000,the guy took the cash even though i played online for the Trip,-1,1,0,0,0,0,0,0,0,0,0
5012,"RACIST!!!! RACIST!!! Unduly extra cost just because we requested for a shorter way, driver started shouting",-1,1,0,1,0,0,0,0,0,0,0
5046,He cursed at me!,-1,0,0,1,0,0,0,0,0,0,0
5053,horrible and very loud music,-1,0,0,1,0,0,0,0,0,0,0
5065,"he was so rude, i told i had to get to my dest8nation early, he eas just driving  lile a child",-1,0,1,1,0,0,0,0,0,0,0
5078,driver's attitude was so nasty and rude,-1,0,0,1,0,0,0,0,0,0,0
5080,Dared to ask me why I speak Ukrainian if I natively speak Russian as he can hear my effort and mocked my patriotic views,-1,0,0,1,0,0,0,0,0,0,0
5086,Very rude and no sense of hospitality saying bad words please don’t send this taxi guy for me again,-1,0,0,1,0,0,0,0,0,0,0
5087,he is rude to forginers,-1,0,0,1,0,0,0,0,0,0,0
5095,bad behaviour. The driver was rude and abussive,-1,0,0,1,0,0,0,0,0,0,0
5114,Very very annoying,-1,0,0,0,0,0,0,0,0,1,0
5117,He should be fired,-1,0,0,0,0,0,0,0,0,1,0
5155,Driver was upset at traffic so he started a wait timer to charge me more,-1,1,0,0,0,0,0,0,0,0,0
5197,He was too nervous,-1,0,0,1,0,0,0,0,0,0,0
5259,"shouting on me because the road was closed, very impolite and no ethic, made me cry",-1,0,0,1,0,0,0,0,0,0,0
5274,Very rude and on dashboard at least 5 checks. Car is broken !,-1,0,0,1,0,0,0,1,0,0,0
5281,the driver is an asshole,-1,0,0,0,0,0,0,0,0,1,0
5310,Driver was not polite overall and explicitly hinted at tipping,-1,0,0,1,0,0,0,0,0,0,0
5312,Horrible,-1,0,0,0,0,0,0,0,0,1,0
5314,Music too loud; didn’t ask about it,-1,0,0,1,0,0,0,0,0,0,0
5338,driver was very angry about our comment and get 40uan more then had,-1,1,0,1,0,0,0,0,0,0,0
5342,the driver wasn't polite,-1,0,0,1,0,0,0,0,0,0,0
5368,"Driver said that he was waiting, even though he wasn’t :(",-1,1,0,1,0,0,0,0,0,0,0
5369,The web app showed 36 grivni but the price showed at arrival 120. This was very unwelcome,-1,1,0,0,0,0,0,0,0,0,0
5380,almost hit two cars and horrible smell,-1,0,1,0,0,0,0,1,1,0,0
5397,Driving not carefully with loud music,-1,0,1,1,0,0,0,0,0,0,0
5413,The driver was not polite,-1,0,0,1,0,0,0,0,0,0,0
5427,"Driver was polite, but car wasn’t like “Comfort”((",-1,1,0,0,0,0,0,1,0,0,0
5440,rood and angry,-1,0,0,1,0,0,0,0,0,0,0
5447,Puts one star on you for no reason,-1,0,0,0,0,0,0,0,0,1,0
5481,was a hatch back not a wagon like asked,-1,1,0,0,0,0,0,1,0,0,0
5505,Diver was so rude and abusive,-1,0,0,1,0,0,0,0,0,0,0
5508,"Driver was so rude, drive recklessly, and drove on wrong direction many times. He also cheated me by adding another stop to my trip without my permission..   please call me in English so I explain to you better about what happened today…",-1,1,1,1,0,0,0,0,0,0,0
5511,"Loud music, didn’t turn on air conditioning, extreme driving",-1,0,1,1,0,0,0,0,0,0,0
5517,"The driver was not able to change destination. We got off before our stop, but no money was returned",-1,1,0,0,0,1,0,0,0,0,0
5518,"Relatively rude. There was no change, i had to go to supermarket to get a change. Not even simple thank you or smile",-1,0,0,1,0,0,0,0,0,0,0
5568,Rude and irritated,-1,0,0,1,0,0,0,0,0,0,0
5610,Music was to laud. Didn’t react to groundings,-1,0,0,1,0,0,0,0,0,0,0
5624,"He insults and says that I am Latino, surely you can see that he is racist, one of those guys, even if he has a good car",-1,0,0,1,0,0,0,0,0,0,0
5900,"I was taken to a location that I did not request, nor had I ever heard of. The driver was very rude. Utaxi would not refund my money. On two prior occasions they charged me two times for one ride. I was refunded, but it was a major inconvenience.",-1,1,1,1,0,0,0,0,0,0,0
6134,"The navigation system is great but in India the driver selection is not good, if there are any issues with bills or rates or promos the customer care does not respond quickly.",-1,0,0,0,1,0,0,0,0,0,0
6201,"When in Ann Arbor the Utaxi driver was polite and helpful but when in Chicago most drivers DID not come out of the car or speak unless we spoke except to ask where to. Also, the driver was not especially courteous or helpful. This was my first encounter with using Utaxi.",-1,0,0,0,0,0,0,0,0,1,0
50,"Ugly, unpleasant driver , very rude",-1,0,0,1,0,0,0,0,0,0,0
132,No music,-1,0,0,1,0,0,0,0,0,0,0
240,Driver was so rude and unprofessional,-1,0,1,1,0,0,0,0,0,0,0
249,it was rude,-1,0,0,1,0,0,0,0,0,0,0
284,Delay in trip,-1,0,1,0,0,0,0,0,0,0,0
297,The vehicle was arrived with more than 10 minutes delay. Driver choose not comfortable way to get to the point,-1,0,1,0,0,0,0,0,0,0,0
414,No comfort feeling towards client,-1,0,0,1,0,0,0,0,0,0,0
419,He refused to cancel idel time and he speaks bad,-1,1,0,1,0,0,0,0,0,0,0
422,"Drove recklessly, trip uncomfortable",-1,0,1,0,0,0,0,0,0,0,0
477,Driver was rude and unprofessional. We were waiting under rain for 5 minutes (app said driver already arrived),-1,0,1,1,0,1,0,0,0,0,0
509,she is so rude,-1,0,0,1,0,0,0,0,0,0,0
517,Took my friends money,-1,1,0,0,0,0,0,0,0,0,0
518,"Not answering to messages, poor driving skills, took extra time to close the request. Cannot recommend",-1,0,1,0,0,0,0,0,0,0,0
539,The driver is idiot and is an introvert. He iwas asking stupid things on the way. Unpleasant ride with him didnt come on,-1,0,0,1,0,0,0,0,0,0,0
571,Very bad service not friendly,-1,0,0,1,0,0,0,0,0,0,0
631,the trip was good and tre srjver drive well but unfortunately the car does not have safetybelt on the back seats,-1,0,0,0,0,0,0,0,1,0,0
642,Very bad trip and want bad service,-1,0,0,0,0,0,0,0,0,1,0
671,It is unprofessional when a driver calling other client to ask where he wants to pick him up WHILE DRIVING !!!,-1,0,0,0,0,0,0,0,1,0,0
688,Driver without navigator. We are face a fraffic by his unprofessional,-1,0,1,0,0,0,0,0,0,0,0
700,Very unprofessional,-1,0,1,0,0,0,0,0,0,0,0
737,only 2 out 3 seatbelts on a backseat were present & functioning. The driver was irritated and unfriendly,-1,0,0,1,0,0,0,0,1,0,0
826,Didn’t feel too comfortable,-1,0,0,0,0,0,0,0,0,1,0
866,He was very unprofessional and greedy,-1,0,1,0,0,0,0,0,0,0,0
1045,Not hospitable,-1,0,0,1,0,0,0,0,0,0,0
1058,"I was not comfortable, I could not sit how I wanted",-1,0,0,0,0,0,0,1,0,1,0
1164,Thé driver was cold,-1,0,0,1,0,0,0,0,0,0,0
1192,Unprofessional,-1,0,1,0,0,0,0,0,0,0,0
1220,It was not comfort car. The driver was not accurate enough,-1,1,1,0,0,0,0,1,0,0,0
1231,He is bad,-1,0,0,0,0,0,0,0,0,1,0
1232,Driver cleaning his nose and sounds sick no idea it’s COVID or flu but was unprofessional ride,-1,0,1,1,0,0,0,0,0,0,0
1278,"It's a not good trip, and an not good driver, screaming and cursing, and saying a lot of words aren't good",-1,0,0,1,0,0,0,0,0,1,0
1356,Not a very good person,-1,0,0,0,0,0,0,0,0,1,0
1391,This man is too old. Please remove old men from the services. The trip was too slow,-1,0,1,0,0,0,0,0,0,0,0
1399,Non vaccinated driver,-1,0,0,0,0,0,0,0,0,1,0
1489,Was bad trip,-1,0,0,0,0,0,0,0,0,1,0
1499,Not recomended,-1,0,0,0,0,0,0,0,0,1,0
1508,Rude comments and advices,-1,0,0,1,0,0,0,0,0,0,0
1514,Music is not comfortable,-1,0,0,1,0,0,0,0,0,0,0
1518,Driver lacked the professionalism,-1,0,1,0,0,0,0,0,0,0,0
1585,Not very friendly and  rude,-1,0,0,1,0,0,0,0,0,0,0
1628,Worst car i have had in Utaxi. Old. Noisu.uncomfortablr tide. Should not be ised in Utaxi,-1,0,0,0,0,0,0,1,0,0,0
1646,Bad service,-1,0,0,0,0,0,0,0,0,1,0
1656,Very expensive,-1,1,0,0,0,0,0,0,0,0,0
1695,super slow,-1,0,1,0,0,0,0,0,0,0,0
1722,bad service,-1,0,0,0,0,0,0,0,0,1,0
1727,The driver was unprofessional as well as uncooperative,-1,0,1,1,0,0,0,0,0,0,0
2055,Driver was driving like he doesn't want to live tomorrow. Scared the shit out of me. No professionalism,-1,0,1,0,0,0,0,0,0,0,0
2122,First of all The Driver is So racist and rude.  It wasn’t a good trip at all,-1,0,0,1,0,0,0,0,0,1,0
2145,He is very unprofessional,-1,0,1,0,0,0,0,0,0,0,0
2220,The driver felt quite hostile and made us feel uncomfortable,-1,0,0,1,0,0,0,0,0,0,0
2231,didnt understand i had a coupon for discount,-1,1,0,0,0,0,0,0,0,0,0
2276,Very rude and badly-mannered - I would nevet recommend riding with him anywhere - what a shameful person!,-1,0,0,1,0,0,0,0,0,0,0
2281,I woudln't happen ro recommend this particular driver in vjew of an excessive adamancy that was expressely demonstrated,-1,0,0,1,0,0,0,0,0,0,0
2340,It’s muthafucker,-1,0,0,0,0,0,0,0,0,1,0
2363,Good driver but smell machine,-1,0,0,0,0,0,0,1,0,0,0
2373,The drivers chair was pushed way back and it affected my sitting position... And made me and my friends uncomfortable,-1,0,0,0,0,0,0,0,0,1,0
2453,Unprofessional behavior,-1,0,1,0,0,0,0,0,0,0,0
2471,not really kind,-1,0,0,0,0,0,0,0,0,1,0
2473,Not professional at all,-1,0,1,0,0,0,0,0,0,0,0
2566,Unpleasant,-1,0,0,0,0,0,0,0,0,1,0
2578,Rude and bed service,-1,0,0,1,0,0,0,0,0,1,0
2581,"Our trip was very uncomfortable, the driver riced your voice and have not turned out down time in time",-1,0,1,1,0,0,0,0,0,1,0
2658,He is so rude,-1,0,0,1,0,0,0,0,0,0,0
2668,Not professional,-1,0,1,0,0,0,0,0,0,0,0
2705,Very not educated driver,-1,0,1,0,0,0,0,0,0,0,0
2707,Very high tempered,-1,0,0,0,0,0,0,0,0,1,0
2867,Was really bad,-1,0,0,0,0,0,0,0,0,1,0
2873,Service is null,-1,0,0,0,0,0,0,0,0,1,0
2886,The car is fucking cold and he will go nothing about it,-1,0,0,1,0,0,0,1,0,0,0
2903,Just mean and inconsiderate,-1,0,0,1,0,0,0,0,0,0,0
2976,too rude and unpleasant,-1,0,0,1,0,0,0,0,0,0,0
3001,The Car was different. Nissan leaf instead of Renault Samsung sm3,-1,1,0,0,0,0,0,1,0,0,0
3048,He was extremely rude. He hit my leg and that was an assault. Not recommended,-1,0,0,1,0,0,0,0,0,0,0
3050,He wasn’t complying well to my needs. I asked for the heater to be turned on because as car was cold and he didn’t reply,-1,0,0,1,0,0,0,0,0,0,0
3109,Was not pleasant and lied about arriving so my price could increase,-1,1,0,1,0,0,0,0,0,0,0
3138,He is must fcked up client,-1,0,0,0,0,0,0,0,0,1,0
3224,"small car, unfriwndly driver",-1,0,0,1,0,0,0,1,0,0,0
3264,Rude and unprofessional,-1,0,1,1,0,0,0,0,0,0,0
3331,It was bad,-1,0,0,0,0,0,0,0,0,1,0
3351,very bad service .didnt pickup and drop us in correct location. arrogant,-1,0,1,1,0,0,0,0,0,1,0
3367,Not so pleasant to ride with 🤷🏻,-1,0,0,0,0,0,0,0,0,1,0
3372,Not recommended,-1,0,0,0,0,0,0,0,0,1,0
3437,"Rude, drives really bad, rapid accelerations and stops",-1,0,1,1,0,0,0,0,0,0,0
3503,Very quick tempered,-1,0,0,1,0,0,0,0,0,0,0
3518,He is fraud,-1,1,0,0,0,0,0,0,0,0,0
3536,couldn't understand anything,-1,0,0,0,0,0,0,0,0,1,0
3588,Super slow,-1,0,1,0,0,0,0,0,0,0,0
3608,he shout with me and my wife go alone with him he drive car so much fast i feel my wife not save with him please block h,-1,0,1,1,0,0,0,0,0,0,0
3616,"Rude driver, was unpleasantly surprised we had 2 suitcases, though we ordered taxi from airport",-1,0,0,1,0,0,0,0,0,0,0
3631,far from the a good service,-1,0,0,0,0,0,0,0,0,1,0
3658,Misunderstanding on payment,-1,1,0,0,0,0,0,0,0,0,0
3678,Bad service,-1,0,0,0,0,0,0,0,0,1,0
3688,driver scammed me with the idle,-1,1,0,0,0,0,0,0,0,0,0
3707,driver  the trip was good BUT why you cancel 2 times the order send me 20 sms made me stress while i m preparing my trip,-1,0,0,0,1,1,0,0,0,0,0
3793,Weather was cold and car was colder. Reason for calling taxi is to avoid cold,-1,0,0,0,0,0,0,1,0,0,0
3795,"I don’t feel comfortable with his question, asking how I can afford an apartment in a new building when am a student. 🙄😒",-1,0,0,1,0,0,0,0,0,0,0
3867,Not professional,-1,0,1,0,0,0,0,0,0,0,0
3879,"His driving stills was scary, not a professional driver. Hitting the gallops with speed",-1,0,1,0,0,0,0,0,1,0,0
3933,Poor understanding of the passenger,-1,0,0,0,0,0,0,0,0,1,0
3990,not very childfriendly.  child is crying for sleep so he turned on base music,-1,0,0,1,0,0,0,0,0,0,0
3991,No heater in car. Pls can you ask your drivers to put heater weather is too cold we cannot be sick please and please,-1,0,0,0,0,0,0,1,0,0,0
3993,"Driver was angry, smoke iqos, driver very fast and was inpolite",-1,0,1,1,0,0,0,0,0,0,0
4001,It was cold,-1,0,0,0,0,0,0,1,0,0,0
4066,ask so much questions and likes go bother people in hid taxi,-1,0,0,1,0,0,0,0,0,1,0
4073,"Driver is professional and good guy, but car is dirty",-1,0,0,0,0,0,0,1,0,0,0
4107,homophobic driver,-1,0,0,1,0,0,0,0,0,0,0
4109,He is so rude,-1,0,0,1,0,0,0,0,0,0,0
4162,Speed 150 km/h. Good that I’m alive,-1,0,1,0,0,0,0,0,1,0,0
4170,Irritated driver,-1,0,0,1,0,0,0,0,0,0,0
4198,Unfriendly!!!,-1,0,0,1,0,0,0,0,0,0,0
4199,"he tried to take more money from me, and it was written that the amount is 50 grivna, and this is not professional",-1,1,0,0,0,0,0,0,0,0,0
4214,The driver was really rude,-1,0,0,1,0,0,0,0,0,0,0
4246,Non-working seat belt; unpleasant smell,-1,0,0,0,0,0,0,1,1,0,0
4284,Cab was cold,-1,0,0,0,0,0,0,1,0,0,0
4327,very not educated and frendly person. my wife is disable and he dont wantt arrive until the door,-1,0,1,1,0,0,0,0,0,0,0
4331,It’s not comfort. The driver is driving carelessly,-1,0,1,0,0,0,0,0,0,0,0
4376,They always rate Africans bad when we’re good and caring towards them,-1,0,0,1,0,0,0,0,0,0,0
4381,Driver speak call while we drive,-1,0,0,0,0,0,0,0,1,0,0
4388,"It was not a comfort trip. The car is old and smells with cigarette smoke. The driver is polite, but it’s not comfort…",-1,0,0,0,0,0,0,1,0,0,0
4392,he is such an angry  person,-1,0,0,1,0,0,0,0,0,0,0
